hero_names,power,present
Zoom,Probability Manipulation,FALSE
3-D Man,Gravity Control,FALSE
A-Bomb,Gravity Control,FALSE
Abe Sapien,Gravity Control,FALSE
Abin Sur,Gravity Control,FALSE
Abomination,Gravity Control,FALSE
Abraxas,Gravity Control,FALSE
Absorbing Man,Gravity Control,FALSE
Adam Monroe,Gravity Control,FALSE
Adam Strange,Gravity Control,FALSE
Agent Bob,Gravity Control,FALSE
Agent Zero,Gravity Control,FALSE
Air-Walker,Gravity Control,FALSE
Ajax,Gravity Control,FALSE
Alan Scott,Gravity Control,FALSE
Alex Mercer,Gravity Control,FALSE
Alex Woolsly,Gravity Control,FALSE
Alien,Gravity Control,FALSE
Allan Quatermain,Gravity Control,FALSE
Amazo,Gravity Control,FALSE
Ammo,Gravity Control,FALSE
Ando Masahashi,Gravity Control,FALSE
Angel,Gravity Control,FALSE
Angel Dust,Gravity Control,FALSE
Angel Salvadore,Gravity Control,FALSE
Angela,Gravity Control,FALSE
Animal Man,Gravity Control,FALSE
Annihilus,Gravity Control,FALSE
Ant-Man,Gravity Control,FALSE
Ant-Man II,Gravity Control,FALSE
Anti-Monitor,Gravity Control,FALSE
Anti-Spawn,Gravity Control,FALSE
Anti-Venom,Gravity Control,FALSE
Apocalypse,Gravity Control,FALSE
Aquababy,Gravity Control,FALSE
Aqualad,Gravity Control,FALSE
Aquaman,Gravity Control,FALSE
Arachne,Gravity Control,FALSE
Archangel,Gravity Control,FALSE
Arclight,Gravity Control,FALSE
Ardina,Gravity Control,FALSE
Ares,Gravity Control,FALSE
Ariel,Gravity Control,FALSE
Armor,Gravity Control,FALSE
Astro Boy,Gravity Control,FALSE
Atlas,Gravity Control,FALSE
Atom,Gravity Control,FALSE
Atom Girl,Gravity Control,FALSE
Atom II,Gravity Control,FALSE
Atom III,Gravity Control,FALSE
Atom IV,Gravity Control,FALSE
Aurora,Gravity Control,FALSE
Azazel,Gravity Control,FALSE
Azrael,Gravity Control,FALSE
Aztar,Gravity Control,FALSE
Bananaman,Gravity Control,FALSE
Bane,Gravity Control,FALSE
Banshee,Gravity Control,FALSE
Bantam,Gravity Control,FALSE
Batgirl,Gravity Control,FALSE
Batgirl IV,Gravity Control,FALSE
Batgirl VI,Gravity Control,FALSE
Batman,Gravity Control,FALSE
Batman II,Gravity Control,FALSE
Battlestar,Gravity Control,FALSE
Batwoman V,Gravity Control,FALSE
Beak,Gravity Control,FALSE
Beast,Gravity Control,FALSE
Beast Boy,Gravity Control,FALSE
Ben 10,Gravity Control,FALSE
Beta Ray Bill,Gravity Control,FALSE
Beyonder,Gravity Control,FALSE
Big Barda,Gravity Control,FALSE
Big Daddy,Gravity Control,FALSE
Big Man,Gravity Control,FALSE
Bill Harken,Gravity Control,FALSE
Billy Kincaid,Gravity Control,FALSE
Binary,Gravity Control,FALSE
Bionic Woman,Gravity Control,FALSE
Bird-Brain,Gravity Control,FALSE
Bird-Man,Gravity Control,FALSE
Bird-Man II,Gravity Control,FALSE
Birdman,Gravity Control,FALSE
Bishop,Gravity Control,FALSE
Bizarro,Gravity Control,FALSE
Bizarro-Girl,Gravity Control,FALSE
Black Abbott,Gravity Control,FALSE
Black Adam,Gravity Control,FALSE
Black Bolt,Gravity Control,FALSE
Black Canary,Gravity Control,FALSE
Black Cat,Gravity Control,FALSE
Black Flash,Gravity Control,FALSE
Black Knight III,Gravity Control,FALSE
Black Lightning,Gravity Control,FALSE
Black Mamba,Gravity Control,FALSE
Black Manta,Gravity Control,FALSE
Black Panther,Gravity Control,FALSE
Black Vulcan,Gravity Control,FALSE
Black Widow,Gravity Control,FALSE
Blackout,Gravity Control,FALSE
Blackwing,Gravity Control,FALSE
Blackwulf,Gravity Control,FALSE
Blade,Gravity Control,FALSE
Bling!,Gravity Control,FALSE
Blink,Gravity Control,FALSE
Blizzard,Gravity Control,FALSE
Blizzard II,Gravity Control,FALSE
Blob,Gravity Control,TRUE
Bloodaxe,Gravity Control,FALSE
Bloodhawk,Gravity Control,FALSE
Bloodwraith,Gravity Control,FALSE
Blue Beetle,Gravity Control,FALSE
Blue Beetle II,Gravity Control,FALSE
Blue Beetle III,Gravity Control,FALSE
Blue Streak,Gravity Control,FALSE
Boba Fett,Gravity Control,FALSE
Bomb Queen,Gravity Control,FALSE
Boom-Boom,Gravity Control,FALSE
Booster Gold,Gravity Control,FALSE
Box IV,Gravity Control,FALSE
Bradley,Gravity Control,FALSE
Brainiac,Gravity Control,FALSE
Brainiac 5,Gravity Control,FALSE
Brother Voodoo,Gravity Control,FALSE
Brundlefly,Gravity Control,FALSE
Buffy,Gravity Control,FALSE
Bullseye,Gravity Control,FALSE
Bumblebee,Gravity Control,FALSE
Bumbleboy,Gravity Control,FALSE
Bushido,Gravity Control,FALSE
Cable,Gravity Control,FALSE
Callisto,Gravity Control,FALSE
Cameron Hicks,Gravity Control,FALSE
Cannonball,Gravity Control,FALSE
Captain America,Gravity Control,FALSE
Captain Atom,Gravity Control,FALSE
Captain Britain,Gravity Control,FALSE
Captain Cold,Gravity Control,FALSE
Captain Epic,Gravity Control,FALSE
Captain Hindsight,Gravity Control,FALSE
Captain Marvel,Gravity Control,FALSE
Captain Marvel II,Gravity Control,FALSE
Captain Midnight,Gravity Control,FALSE
Captain Planet,Gravity Control,FALSE
Captain Universe,Gravity Control,FALSE
Carnage,Gravity Control,FALSE
Cat,Gravity Control,FALSE
Catwoman,Gravity Control,FALSE
Century,Gravity Control,FALSE
Cerebra,Gravity Control,FALSE
Chamber,Gravity Control,FALSE
Chameleon,Gravity Control,FALSE
Changeling,Gravity Control,FALSE
Cheetah,Gravity Control,FALSE
Cheetah II,Gravity Control,FALSE
Cheetah III,Gravity Control,FALSE
Chromos,Gravity Control,FALSE
Chuck Norris,Gravity Control,FALSE
Citizen Steel,Gravity Control,FALSE
Claire Bennet,Gravity Control,FALSE
Clayface,Gravity Control,FALSE
Cloak,Gravity Control,FALSE
Cogliostro,Gravity Control,FALSE
Colossus,Gravity Control,FALSE
Concrete,Gravity Control,FALSE
Copycat,Gravity Control,FALSE
Cottonmouth,Gravity Control,FALSE
Crimson Crusader,Gravity Control,TRUE
Crimson Dynamo,Gravity Control,FALSE
Crystal,Gravity Control,FALSE
Curse,Gravity Control,FALSE
Cy-Gor,Gravity Control,FALSE
Cyborg,Gravity Control,FALSE
Cyborg Superman,Gravity Control,FALSE
Cyclops,Gravity Control,FALSE
DL Hawkins,Gravity Control,FALSE
Dagger,Gravity Control,FALSE
Daphne Powell,Gravity Control,FALSE
Daredevil,Gravity Control,FALSE
Darkhawk,Gravity Control,FALSE
Darkman,Gravity Control,FALSE
Darkseid,Gravity Control,FALSE
Darkstar,Gravity Control,FALSE
Darth Maul,Gravity Control,FALSE
Darth Vader,Gravity Control,FALSE
Dash,Gravity Control,FALSE
Data,Gravity Control,FALSE
Dazzler,Gravity Control,FALSE
Deadman,Gravity Control,FALSE
Deadpool,Gravity Control,FALSE
Deadshot,Gravity Control,FALSE
Deathlok,Gravity Control,FALSE
Deathstroke,Gravity Control,FALSE
Dementor,Gravity Control,FALSE
Demogoblin,Gravity Control,FALSE
Destroyer,Gravity Control,FALSE
Diamondback,Gravity Control,FALSE
Doc Samson,Gravity Control,FALSE
Doctor Doom,Gravity Control,FALSE
Doctor Doom II,Gravity Control,FALSE
Doctor Fate,Gravity Control,FALSE
Doctor Octopus,Gravity Control,FALSE
Doctor Poison,Gravity Control,FALSE
Doctor Strange,Gravity Control,FALSE
Domino,Gravity Control,FALSE
Donatello,Gravity Control,FALSE
Donna Troy,Gravity Control,FALSE
Doomsday,Gravity Control,FALSE
Doppelganger,Gravity Control,FALSE
Dormammu,Gravity Control,FALSE
Dr Manhattan,Gravity Control,FALSE
Drax the Destroyer,Gravity Control,FALSE
Ego,Gravity Control,FALSE
Elastigirl,Gravity Control,FALSE
Electro,Gravity Control,FALSE
Elektra,Gravity Control,FALSE
Elle Bishop,Gravity Control,FALSE
Elongated Man,Gravity Control,FALSE
Emma Frost,Gravity Control,FALSE
Enchantress,Gravity Control,FALSE
Energy,Gravity Control,FALSE
Ethan Hunt,Gravity Control,FALSE
Etrigan,Gravity Control,FALSE
Evil Deadpool,Gravity Control,FALSE
Evilhawk,Gravity Control,FALSE
Exodus,Gravity Control,FALSE
Fabian Cortez,Gravity Control,FALSE
Falcon,Gravity Control,FALSE
Fallen One II,Gravity Control,TRUE
Faora,Gravity Control,FALSE
Feral,Gravity Control,FALSE
Fighting Spirit,Gravity Control,FALSE
Fin Fang Foom,Gravity Control,FALSE
Fire,Gravity Control,FALSE
Firebird,Gravity Control,FALSE
Firelord,Gravity Control,FALSE
Firestar,Gravity Control,FALSE
Firestorm,Gravity Control,FALSE
Flash,Gravity Control,FALSE
Flash Gordon,Gravity Control,FALSE
Flash II,Gravity Control,FALSE
Flash III,Gravity Control,FALSE
Flash IV,Gravity Control,FALSE
Forge,Gravity Control,FALSE
Franklin Richards,Gravity Control,FALSE
Frenzy,Gravity Control,FALSE
Frigga,Gravity Control,FALSE
Galactus,Gravity Control,FALSE
Gambit,Gravity Control,FALSE
Gamora,Gravity Control,FALSE
Garbage Man,Gravity Control,FALSE
Gary Bell,Gravity Control,FALSE
General Zod,Gravity Control,FALSE
Genesis,Gravity Control,FALSE
Ghost Rider,Gravity Control,FALSE
Ghost Rider II,Gravity Control,FALSE
Giganta,Gravity Control,FALSE
Gladiator,Gravity Control,FALSE
Goblin Queen,Gravity Control,FALSE
Godzilla,Gravity Control,FALSE
Gog,Gravity Control,FALSE
Goku,Gravity Control,FALSE
Goliath IV,Gravity Control,FALSE
Gorilla Grodd,Gravity Control,FALSE
Granny Goodness,Gravity Control,FALSE
Gravity,Gravity Control,TRUE
Greedo,Gravity Control,FALSE
Green Arrow,Gravity Control,FALSE
Green Goblin,Gravity Control,FALSE
Green Goblin II,Gravity Control,FALSE
Green Goblin III,Gravity Control,FALSE
Green Goblin IV,Gravity Control,FALSE
Groot,Gravity Control,FALSE
Guy Gardner,Gravity Control,FALSE
Hal Jordan,Gravity Control,FALSE
Han Solo,Gravity Control,FALSE
Hancock,Gravity Control,FALSE
Harley Quinn,Gravity Control,FALSE
Harry Potter,Gravity Control,FALSE
Havok,Gravity Control,FALSE
Hawk,Gravity Control,FALSE
Hawkeye,Gravity Control,FALSE
Hawkeye II,Gravity Control,FALSE
Hawkgirl,Gravity Control,FALSE
Hawkman,Gravity Control,FALSE
Heat Wave,Gravity Control,FALSE
Hela,Gravity Control,FALSE
Hellboy,Gravity Control,FALSE
Hellcat,Gravity Control,FALSE
Hellgramite,Gravity Control,FALSE
Hellstorm,Gravity Control,FALSE
Hercules,Gravity Control,FALSE
Hiro Nakamura,Gravity Control,FALSE
Hit-Girl,Gravity Control,FALSE
Hobgoblin,Gravity Control,FALSE
Hollow,Gravity Control,FALSE
Hope Summers,Gravity Control,FALSE
Hulk,Gravity Control,FALSE
Human Torch,Gravity Control,FALSE
Huntress,Gravity Control,FALSE
Husk,Gravity Control,FALSE
Hybrid,Gravity Control,FALSE
Hydro-Man,Gravity Control,FALSE
Hyperion,Gravity Control,FALSE
Iceman,Gravity Control,FALSE
Impulse,Gravity Control,FALSE
Indiana Jones,Gravity Control,FALSE
Indigo,Gravity Control,FALSE
Ink,Gravity Control,FALSE
Invisible Woman,Gravity Control,FALSE
Iron Fist,Gravity Control,FALSE
Iron Man,Gravity Control,FALSE
Iron Monger,Gravity Control,FALSE
Isis,Gravity Control,FALSE
JJ Powell,Gravity Control,FALSE
Jack of Hearts,Gravity Control,FALSE
Jack-Jack,Gravity Control,FALSE
James Bond,Gravity Control,FALSE
James T. Kirk,Gravity Control,FALSE
Jar Jar Binks,Gravity Control,FALSE
Jason Bourne,Gravity Control,FALSE
Jean Grey,Gravity Control,FALSE
Jean-Luc Picard,Gravity Control,FALSE
Jennifer Kale,Gravity Control,FALSE
Jessica Cruz,Gravity Control,FALSE
Jessica Jones,Gravity Control,FALSE
Jim Powell,Gravity Control,FALSE
Johann Krauss,Gravity Control,FALSE
John Constantine,Gravity Control,FALSE
John Stewart,Gravity Control,FALSE
John Wraith,Gravity Control,FALSE
Joker,Gravity Control,FALSE
Jolt,Gravity Control,FALSE
Jubilee,Gravity Control,FALSE
Judge Dredd,Gravity Control,FALSE
Juggernaut,Gravity Control,FALSE
Junkpile,Gravity Control,FALSE
Justice,Gravity Control,FALSE
K-2SO,Gravity Control,FALSE
Kang,Gravity Control,FALSE
Karate Kid,Gravity Control,FALSE
Kathryn Janeway,Gravity Control,FALSE
Katniss Everdeen,Gravity Control,FALSE
Kevin 11,Gravity Control,FALSE
Kick-Ass,Gravity Control,FALSE
Kid Flash,Gravity Control,FALSE
Killer Croc,Gravity Control,FALSE
Killer Frost,Gravity Control,FALSE
Kilowog,Gravity Control,FALSE
King Kong,Gravity Control,FALSE
King Shark,Gravity Control,FALSE
Klaw,Gravity Control,FALSE
Kool-Aid Man,Gravity Control,FALSE
Kraven II,Gravity Control,FALSE
Kraven the Hunter,Gravity Control,FALSE
Krypto,Gravity Control,FALSE
Kyle Rayner,Gravity Control,FALSE
Kylo Ren,Gravity Control,FALSE
Lady Bullseye,Gravity Control,FALSE
Lady Deathstrike,Gravity Control,FALSE
Lara Croft,Gravity Control,FALSE
Leader,Gravity Control,FALSE
Leech,Gravity Control,FALSE
Legion,Gravity Control,FALSE
Leonardo,Gravity Control,FALSE
Lex Luthor,Gravity Control,FALSE
Light Lass,Gravity Control,TRUE
Lightning Lad,Gravity Control,FALSE
Lightning Lord,Gravity Control,FALSE
Little Epic,Gravity Control,FALSE
Living Brain,Gravity Control,FALSE
Living Tribunal,Gravity Control,TRUE
Liz Sherman,Gravity Control,FALSE
Lizard,Gravity Control,FALSE
Lobo,Gravity Control,FALSE
Loki,Gravity Control,FALSE
Longshot,Gravity Control,FALSE
Lord Voldemort,Gravity Control,FALSE
Luke Cage,Gravity Control,FALSE
Luke Campbell,Gravity Control,FALSE
Luke Skywalker,Gravity Control,FALSE
Luna,Gravity Control,FALSE
Lyja,Gravity Control,FALSE
MODOK,Gravity Control,FALSE
Mach-IV,Gravity Control,FALSE
Machine Man,Gravity Control,FALSE
Magneto,Gravity Control,FALSE
Magog,Gravity Control,FALSE
Magus,Gravity Control,FALSE
Man of Miracles,Gravity Control,TRUE
Man-Bat,Gravity Control,FALSE
Man-Thing,Gravity Control,FALSE
Man-Wolf,Gravity Control,FALSE
Mandarin,Gravity Control,FALSE
Mantis,Gravity Control,FALSE
Martian Manhunter,Gravity Control,FALSE
Marvel Girl,Gravity Control,FALSE
Master Brood,Gravity Control,FALSE
Master Chief,Gravity Control,FALSE
Match,Gravity Control,FALSE
Matt Parkman,Gravity Control,FALSE
Maverick,Gravity Control,FALSE
Maxima,Gravity Control,FALSE
Maya Herrera,Gravity Control,FALSE
Medusa,Gravity Control,FALSE
Meltdown,Gravity Control,FALSE
Mephisto,Gravity Control,FALSE
Mera,Gravity Control,FALSE
Metallo,Gravity Control,FALSE
Metamorpho,Gravity Control,FALSE
Metron,Gravity Control,FALSE
Micah Sanders,Gravity Control,FALSE
Michelangelo,Gravity Control,FALSE
Micro Lad,Gravity Control,FALSE
Mimic,Gravity Control,FALSE
Minna Murray,Gravity Control,FALSE
Misfit,Gravity Control,FALSE
Miss Martian,Gravity Control,FALSE
Mister Fantastic,Gravity Control,FALSE
Mister Freeze,Gravity Control,FALSE
Mister Knife,Gravity Control,FALSE
Mister Mxyzptlk,Gravity Control,TRUE
Mister Sinister,Gravity Control,FALSE
Mockingbird,Gravity Control,FALSE
Mohinder Suresh,Gravity Control,FALSE
Molten Man,Gravity Control,FALSE
Monarch,Gravity Control,FALSE
Monica Dawson,Gravity Control,FALSE
Moon Knight,Gravity Control,FALSE
Moonstone,Gravity Control,FALSE
Morlun,Gravity Control,FALSE
Moses Magnum,Gravity Control,FALSE
Mr Immortal,Gravity Control,FALSE
Mr Incredible,Gravity Control,FALSE
Ms Marvel II,Gravity Control,FALSE
Multiple Man,Gravity Control,FALSE
Mysterio,Gravity Control,FALSE
Mystique,Gravity Control,FALSE
Namor,Gravity Control,FALSE
Namora,Gravity Control,FALSE
Namorita,Gravity Control,FALSE
Naruto Uzumaki,Gravity Control,FALSE
Nathan Petrelli,Gravity Control,FALSE
Nebula,Gravity Control,FALSE
Negasonic Teenage Warhead,Gravity Control,FALSE
Nick Fury,Gravity Control,FALSE
Nightcrawler,Gravity Control,FALSE
Nightwing,Gravity Control,FALSE
Niki Sanders,Gravity Control,FALSE
Nina Theroux,Gravity Control,FALSE
Northstar,Gravity Control,FALSE
Nova,Gravity Control,FALSE
Odin,Gravity Control,FALSE
Offspring,Gravity Control,FALSE
Omniscient,Gravity Control,FALSE
One Punch Man,Gravity Control,FALSE
One-Above-All,Gravity Control,TRUE
Onslaught,Gravity Control,FALSE
Oracle,Gravity Control,FALSE
Orion,Gravity Control,FALSE
Osiris,Gravity Control,FALSE
Overtkill,Gravity Control,FALSE
Ozymandias,Gravity Control,FALSE
Parademon,Gravity Control,FALSE
Peek-a-Boo,Gravity Control,FALSE
Penance II,Gravity Control,FALSE
Penguin,Gravity Control,FALSE
Peter Petrelli,Gravity Control,FALSE
Phantom,Gravity Control,FALSE
Phantom Girl,Gravity Control,FALSE
Phoenix,Gravity Control,FALSE
Plantman,Gravity Control,FALSE
Plastic Man,Gravity Control,FALSE
Plastique,Gravity Control,FALSE
Poison Ivy,Gravity Control,FALSE
Polaris,Gravity Control,FALSE
Power Girl,Gravity Control,FALSE
Predator,Gravity Control,FALSE
Professor X,Gravity Control,FALSE
Professor Zoom,Gravity Control,FALSE
Proto-Goblin,Gravity Control,FALSE
Psylocke,Gravity Control,FALSE
Punisher,Gravity Control,FALSE
Purple Man,Gravity Control,FALSE
Pyro,Gravity Control,FALSE
Q,Gravity Control,TRUE
Quantum,Gravity Control,FALSE
Queen Hippolyta,Gravity Control,FALSE
Question,Gravity Control,FALSE
Quicksilver,Gravity Control,FALSE
Quill,Gravity Control,FALSE
Ra's Al Ghul,Gravity Control,FALSE
Rachel Pirzad,Gravity Control,FALSE
Rambo,Gravity Control,FALSE
Raphael,Gravity Control,FALSE
Raven,Gravity Control,FALSE
Ray,Gravity Control,FALSE
Razor-Fist II,Gravity Control,FALSE
Reactron,Gravity Control,FALSE
Red Arrow,Gravity Control,FALSE
Red Hood,Gravity Control,FALSE
Red Hulk,Gravity Control,FALSE
Red Mist,Gravity Control,FALSE
Red Robin,Gravity Control,FALSE
Red Skull,Gravity Control,FALSE
Red Tornado,Gravity Control,FALSE
Redeemer II,Gravity Control,FALSE
Redeemer III,Gravity Control,FALSE
Rey,Gravity Control,FALSE
Rhino,Gravity Control,FALSE
Rick Flag,Gravity Control,FALSE
Riddler,Gravity Control,FALSE
Rip Hunter,Gravity Control,FALSE
Ripcord,Gravity Control,FALSE
Robin,Gravity Control,FALSE
Robin II,Gravity Control,FALSE
Robin III,Gravity Control,FALSE
Robin V,Gravity Control,FALSE
Robin VI,Gravity Control,FALSE
Rocket Raccoon,Gravity Control,FALSE
Rogue,Gravity Control,FALSE
Rorschach,Gravity Control,FALSE
SHDB,Gravity Control,FALSE
Sabretooth,Gravity Control,FALSE
Sage,Gravity Control,FALSE
Sandman,Gravity Control,FALSE
Sasquatch,Gravity Control,FALSE
Sauron,Gravity Control,FALSE
Savage Dragon,Gravity Control,FALSE
Scarecrow,Gravity Control,FALSE
